Store,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Most_Used_Payment_Method,Location,Season,No_of_Subscribers,Sales_per_customer,Date
21,753711.32,0,70.33,3.473,214.2521573,8.028,Debit Card,Minnesota,Winter,122,167.9600067,25-03-2011
21,732056.37,0,56.36,3.524,214.4886908,7.931,Debit Card,Texas,Spring,300,163.9600067,01-04-2011
21,744782.89,0,68.62,3.622,214.7252242,7.931,Cash,Wisconsin,Fall,284,93.45999908,08-04-2011
21,768390.05,0,71.01,3.743,214.9420631,7.931,PayPal,Kentucky,Winter,296,104.9599991,15-04-2011
21,801302.01,0,70.79,3.807,215.1096657,7.931,Cash,Pennsylvania,Spring,210,129.9900055,22-04-2011
21,783250.75,0,70.19,3.81,215.2772683,7.931,Debit Card,Rhode Island,Winter,266,123.4899979,29-04-2011
21,718898.33,0,61.87,3.906,215.4448709,7.931,Credit Card,Illinois,Spring,237,123.4899979,06-05-2011
21,754236.7,0,75.04,3.899,215.6124735,7.931,Cash,Maryland,Winter,167,122.8399963,13-05-2011
21,744836.56,0,68.36,3.907,215.3834778,7.931,Venmo,Missouri,Summer,231,110.4899979,20-05-2011
21,744389.81,0,76.86,3.786,215.1544822,7.931,Credit Card,Alabama,Spring,173,49.18999863,27-05-2011
21,773878.58,0,83.82,3.699,214.9254865,7.931,Venmo,Maine,Winter,214,48.45000076,03-06-2011
21,794397.89,0,84.71,3.648,214.6964908,7.931,Venmo,Mississippi,Spring,149,97.48999786,10-06-2011
21,823220.43,0,87.54,3.637,214.6513538,7.931,Credit Card,Alabama,Fall,178,39.59000015,17-06-2011
21,771298.98,0,85.72,3.594,214.7441108,7.931,PayPal,Alaska,Spring,118,299.980011,24-06-2011
21,784639.12,0,87.57,3.524,214.8368678,7.852,Venmo,Illinois,Summer,262,269.980011,01-07-2011
21,734099.4,0,89.16,3.48,214.9296249,7.852,Bank Transfer,Idaho,Fall,218,351.980011,08-07-2011
21,728311.15,0,91.05,3.575,215.0134426,7.852,Venmo,North Carolina,Spring,271,260.980011,15-07-2011
21,784490.67,0,90.27,3.651,215.0749122,7.852,PayPal,Washington,Spring,135,347.980011,22-07-2011
21,751167.12,0,91.56,3.682,215.1363819,7.852,Credit Card,West Virginia,Spring,173,9.600000381,29-07-2011
21,783614.89,0,94.22,3.684,215.1978515,7.852,Cash,Maine,Fall,286,113.9800034,05-08-2011
21,776933.37,0,92.32,3.638,215.2593211,7.852,Venmo,Kentucky,Winter,227,111.5800018,12-08-2011
21,855546.5,0,90.11,3.554,215.3229307,7.852,Cash,Massachusetts,Summer,137,77.58000183,19-08-2011
21,821127.53,0,92.07,3.523,215.386897,7.852,PayPal,Pennsylvania,Spring,288,95,26-08-2011
21,705557.8,0,91.94,3.533,215.4508632,7.852,Bank Transfer,Hawaii,Summer,246,94.5,02-09-2011
21,653989.65,1,78.87,3.546,215.5148295,7.852,Credit Card,Virginia,Spring,250,93,09-09-2011
21,653525.84,0,80.62,3.526,215.6944378,7.852,Venmo,New York,Summer,292,299.9700012,16-09-2011
21,681913.29,0,75.68,3.467,216.0282356,7.852,Credit Card,Delaware,Summer,224,293.9700012,23-09-2011
21,651970.48,0,78.91,3.355,216.3620333,7.852,Bank Transfer,Hawaii,Spring,149,172.7700043,30-09-2011
21,663452.46,0,71.64,3.285,216.6958311,7.441,Venmo,Nebraska,Spring,286,148.5,07-10-2011
21,671379.44,0,69.79,3.274,217.0048261,7.441,Debit Card,Vermont,Winter,130,101.9700012,14-10-2011
21,729036.06,0,65.16,3.353,217.1650042,7.441,PayPal,Iowa,Spring,166,391.9599915,21-10-2011
21,738812,0,65.46,3.372,217.3251824,7.441,Debit Card,Iowa,Winter,283,191.9700012,28-10-2011
21,767358.37,0,56.01,3.332,217.4853605,7.441,Cash,Arkansas,Fall,194,190,04-11-2011
21,757369.87,0,59.8,3.297,217.6455387,7.441,Debit Card,Alabama,Spring,264,176,11-11-2011
21,737014.09,0,61.9,3.308,217.8670218,7.441,Credit Card,Maryland,Summer,190,76.80000305,18-11-2011
21,1219263.4,1,56.43,3.236,218.1130269,7.441,Credit Card,South Dakota,Winter,151,74.26999664,25-11-2011
21,793184.25,0,48.72,3.172,218.3590319,7.441,Credit Card,Vermont,Winter,155,69.20999908,02-12-2011
21,897747.13,0,41.44,3.158,218.605037,7.441,Venmo,Montana,Fall,281,287.1799927,09-12-2011
21,1027584.51,0,50.56,3.159,218.8217928,7.441,Cash,South Dakota,Fall,134,266.6700134,16-12-2011
21,1384552.17,0,46.54,3.112,218.9995495,7.441,PayPal,Ohio,Summer,222,94.48999786,23-12-2011
21,804362.36,1,45.16,3.129,219.1773063,7.441,PayPal,Texas,Summer,224,92.98999786,30-12-2011
21,640181.86,0,48.1,3.157,219.355063,7.057,Credit Card,Indiana,Spring,213,50.02000046,06-01-2012
21,631181.25,0,45,3.261,219.5328198,7.057,Debit Card,New Hampshire,Fall,124,90.98999786,13-01-2012
21,651178.2,0,52.21,3.268,219.6258417,7.057,Credit Card,California,Fall,141,461.480011,20-01-2012
21,611258.71,0,50.79,3.29,219.7188636,7.057,Credit Card,Maine,Spring,172,213.6600037,27-01-2012
21,680725.43,0,55.83,3.36,219.8118854,7.057,Venmo,Ohio,Fall,144,349.9599915,03-02-2012
21,770652.79,1,46.52,3.409,219.9049073,7.057,PayPal,Delaware,Summer,138,349.9599915,10-02-2012
21,834663.52,0,45.03,3.51,220.0651993,7.057,Debit Card,Oklahoma,Fall,160,57.31000137,17-02-2012
21,747099.07,0,54.81,3.555,220.275944,7.057,Venmo,Indiana,Summer,100,209.3500061,24-02-2012
21,764385.4,0,59.3,3.63,220.4866886,7.057,Cash,South Carolina,Fall,273,124.7900009,02-03-2012
21,755084.4,0,57.16,3.669,220.6974332,7.057,Cash,Vermont,Fall,128,57.59000015,09-03-2012
21,767338.32,0,63.39,3.734,220.8498468,7.057,Credit Card,Kansas,Winter,217,205.0299988,16-03-2012
21,729759.97,0,62.96,3.787,220.9244858,7.057,PayPal,Utah,Fall,106,122.8399963,23-03-2012
21,724798.76,0,67.87,3.845,220.9991248,7.057,Venmo,New York,Fall,204,120.8899994,30-03-2012
21,761956.58,0,69.02,3.891,221.0737638,6.891,Bank Transfer,Indiana,Summer,251,118.2900009,06-04-2012
21,769319.04,0,69.03,3.891,221.1484028,6.891,Credit Card,Tennessee,Summer,185,324.9599915,13-04-2012
21,734858.91,0,66.97,3.877,221.2021074,6.891,Cash,Georgia,Winter,220,118.2900009,20-04-2012
21,674829.58,0,69.21,3.814,221.255812,6.891,Cash,Nebraska,Summer,189,118.2900009,27-04-2012
21,697645.32,0,77.53,3.749,221.3095166,6.891,Venmo,Washington,Winter,147,194.2400055,04-05-2012
21,649945.54,0,74.14,3.688,221.3632212,6.891,Bank Transfer,Idaho,Spring,172,116.9899979,11-05-2012
21,700554.16,0,72.42,3.63,221.380331,6.891,PayPal,Louisiana,Fall,124,113.0899963,18-05-2012
21,722891.24,0,79.49,3.561,221.3828029,6.891,Bank Transfer,New Jersey,Fall,120,113.0899963,25-05-2012
21,695439.83,0,79.24,3.501,221.3852748,6.891,Venmo,Delaware,Winter,153,113.0899963,01-06-2012
21,707895.72,0,79.47,3.452,221.3877467,6.891,Credit Card,Wisconsin,Summer,223,303.5400085,08-06-2012
21,727049.04,0,81.51,3.393,221.4009901,6.891,Credit Card,West Virginia,Winter,170,387.6400146,15-06-2012
21,735870,0,81.78,3.346,221.4411622,6.891,Debit Card,Texas,Spring,128,109.1900024,22-06-2012
21,716341.39,0,88.05,3.286,221.4813343,6.891,Cash,Hawaii,Summer,188,175.0099945,29-06-2012
21,693013.59,0,85.26,3.227,221.5215064,6.565,Credit Card,Arizona,Summer,164,47.99000168,06-07-2012
21,668132.36,0,82.51,3.256,221.5616784,6.565,Cash,Louisiana,Winter,249,285.6799927,13-07-2012
21,691200.33,0,84.25,3.311,221.5701123,6.565,Debit Card,Nevada,Spring,254,47.99000168,20-07-2012
21,677789.14,0,88.09,3.407,221.5785461,6.565,Credit Card,Rhode Island,Summer,109,44.99000168,27-07-2012
21,693785.85,0,91.57,3.417,221.5869799,6.565,Venmo,Illinois,Fall,166,346.1099854,03-08-2012
21,700272.01,0,89.57,3.494,221.5954138,6.565,PayPal,Utah,Summer,168,37.99000168,10-08-2012
21,751963.81,0,85.55,3.571,221.6751459,6.565,Venmo,North Dakota,Spring,230,37.99000168,17-08-2012
21,802003.61,0,77.72,3.62,221.8083518,6.565,Cash,Kansas,Spring,206,37.79000092,24-08-2012
21,763867.59,0,83.58,3.638,221.9415576,6.565,Bank Transfer,Nevada,Winter,198,35.99000168,31-08-2012
21,642827.29,1,88.4,3.73,222.0747635,6.565,Debit Card,Virginia,Summer,218,34.79000092,07-09-2012
21,628494.63,0,76.1,3.717,222.2174395,6.565,Venmo,Utah,Spring,259,41.5,14-09-2012
21,667151.46,0,71.54,3.721,222.4169362,6.565,Venmo,Idaho,Spring,228,31.98999977,21-09-2012
21,647097.65,0,80.38,3.666,222.6164329,6.565,Debit Card,Alaska,Summer,172,532.5800171,28-09-2012
21,651768.91,0,70.28,3.617,222.8159296,6.17,Cash,New Hampshire,Winter,162,516.5999756,05-10-2012
21,653043.44,0,61.53,3.601,223.0154263,6.17,PayPal,Ohio,Winter,245,511.2799988,12-10-2012
21,641368.14,0,68.52,3.594,223.0598077,6.17,Credit Card,Montana,Summer,266,511.2799988,19-10-2012
21,675202.87,0,70.5,3.506,223.0783366,6.17,Bank Transfer,Louisiana,Fall,116,505.9500122,26-10-2012
22,1033017.37,0,24.36,2.788,135.3524608,8.283,Credit Card,Oregon,Fall,296,505.9500122,05-02-2010
22,1022571.25,1,28.14,2.771,135.4113076,8.283,Venmo,Arizona,Winter,205,468.6700134,12-02-2010
22,988467.61,0,31.96,2.747,135.4657781,8.283,Venmo,Alaska,Spring,200,299.980011,19-02-2010
22,899761.48,0,35.98,2.753,135.5195191,8.283,Venmo,Utah,Summer,286,395.980011,26-02-2010
22,1009201.24,0,36.82,2.766,135.5732602,8.283,Venmo,New York,Winter,280,296.980011,05-03-2010
22,967187.37,0,43.43,2.805,135.6270013,8.283,PayPal,New Mexico,Winter,133,293.980011,12-03-2010
22,966145.09,0,46.03,2.834,135.6682247,8.283,Venmo,Louisiana,Winter,228,391.980011,19-03-2010
22,1012075.12,0,48.56,2.831,135.7073618,8.283,Credit Card,Ohio,Winter,130,290.980011,26-03-2010
22,1177340.99,0,44.96,2.826,135.7464988,8.348,Credit Card,Nevada,Summer,183,290.980011,02-04-2010
22,1033171.07,0,57.06,2.849,135.7856359,8.348,PayPal,Idaho,Fall,191,387.980011,09-04-2010
22,1000968.67,0,51.14,2.885,135.82725,8.348,Cash,Arizona,Summer,231,377.980011,16-04-2010
22,969594.47,0,51.04,2.895,135.8721667,8.348,PayPal,Utah,Spring,118,278.980011,23-04-2010
22,977683.06,0,50.96,2.935,135.9170833,8.348,Bank Transfer,Wyoming,Spring,212,27.88999939,30-04-2010
22,1052973.28,0,63.81,2.981,135.962,8.348,Bank Transfer,Indiana,Summer,243,272.980011,07-05-2010
22,973585.33,0,50.99,2.983,136.010394,8.348,Cash,Wisconsin,Summer,242,269.980011,14-05-2010
22,979977.89,0,59.99,2.961,136.0796521,8.348,Debit Card,Texas,Summer,122,359.980011,21-05-2010
22,1103740.4,0,65.64,2.906,136.1489101,8.348,PayPal,Utah,Winter,120,269.980011,28-05-2010
22,1095539.13,0,69.49,2.857,136.2181682,8.348,Venmo,Arkansas,Fall,123,263.980011,04-06-2010
22,1061196.47,0,65.01,2.83,136.2874263,8.348,Cash,Pennsylvania,Summer,216,263.980011,11-06-2010
22,1052895.25,0,67.13,2.805,136.3243393,8.348,PayPal,Georgia,Fall,281,339.980011,18-06-2010
22,1095020.33,0,74.37,2.81,136.3483143,8.348,PayPal,Indiana,Summer,166,251.9799957,25-06-2010
22,1120259.71,0,72.88,2.815,136.3722893,8.433,Credit Card,Idaho,Spring,229,331.980011,02-07-2010
22,1092654.26,0,79.22,2.806,136.3962643,8.433,PayPal,Montana,Summer,286,248.9799957,09-07-2010
22,988392.99,0,76.3,2.796,136.4179827,8.433,Credit Card,Tennessee,Fall,218,239.9799957,16-07-2010
22,974123.2,0,76.91,2.784,136.4366924,8.433,Credit Card,West Virginia,Winter,116,38.95999908,23-07-2010
22,970773.64,0,76.35,2.792,136.4554021,8.433,PayPal,California,Summer,108,38.56000137,30-07-2010
22,1010326.14,0,74.37,2.792,136.4741118,8.433,Debit Card,Georgia,Summer,293,36.16999817,06-08-2010
22,993097.43,0,74.75,2.81,136.4928214,8.433,Credit Card,Maryland,Spring,228,208.5200043,13-08-2010
22,1017045.44,0,73.21,2.796,136.5249182,8.433,Credit Card,Idaho,Summer,133,123.2900009,20-08-2010
22,1081420.96,0,68.99,2.77,136.557015,8.433,Credit Card,California,Summer,259,49.25999832,27-08-2010
22,1074535.88,0,75.85,2.735,136.5891118,8.433,PayPal,Alabama,Spring,112,92.34999847,03-09-2010
22,924174.4,1,68.6,2.717,136.6212085,8.433,Credit Card,Utah,Spring,199,116.3799973,10-09-2010
22,918285.97,0,62.49,2.716,136.6338071,8.433,Cash,Kentucky,Spring,122,105.5800018,17-09-2010
22,902779.25,0,65.14,2.718,136.6317821,8.433,Venmo,Vermont,Spring,275,98,24-09-2010
22,905987.17,0,69.31,2.717,136.6297571,8.572,Cash,Iowa,Summer,180,95,01-10-2010
22,1015051.62,0,56.32,2.776,136.6277321,8.572,Debit Card,Georgia,Summer,266,63.97999954,08-10-2010
22,954401.46,0,55.23,2.878,136.6401935,8.572,PayPal,Alabama,Spring,254,45.47999954,15-10-2010
22,960998.52,0,50.24,2.919,136.688871,8.572,Cash,Nebraska,Fall,172,88.37999725,22-10-2010
22,1025766.27,0,57.73,2.938,136.7375484,8.572,PayPal,Rhode Island,Winter,108,158.3699951,29-10-2010
22,1006888.16,0,44.34,2.938,136.7862258,8.572,PayPal,South Dakota,Winter,296,158.3699951,05-11-2010
22,1043698.64,0,44.42,2.961,136.8349032,8.572,Credit Card,Illinois,Fall,203,151.1699982,12-11-2010
22,985896.44,0,48.62,3.03,136.7715714,8.572,Bank Transfer,North Carolina,Winter,262,134.9799957,19-11-2010
22,1564502.26,1,44.61,3.07,136.6895714,8.572,PayPal,Florida,Winter,148,115.1699982,26-11-2010
22,1230514.58,0,39.42,3.065,136.6075714,8.572,Cash,Pennsylvania,Spring,211,101.9700012,03-12-2010
22,1367202.84,0,28.43,3.132,136.5255714,8.572,PayPal,Vermont,Fall,145,99.58000183,10-12-2010
22,1527682.99,0,30.46,3.139,136.5292811,8.572,Venmo,Colorado,Summer,274,89.98000336,17-12-2010
22,1962445.04,0,29.76,3.15,136.597273,8.572,Bank Transfer,Utah,Summer,178,51,24-12-2010
22,774262.28,1,28.49,3.177,136.665265,8.572,Venmo,Kentucky,Spring,250,133.8899994,31-12-2010
22,873954.7,0,32.56,3.193,136.7332569,8.458,Debit Card,Wyoming,Summer,254,87.33000183,07-01-2011
22,807535.52,0,24.76,3.215,136.803477,8.458,Bank Transfer,Maine,Spring,183,132.9600067,14-01-2011
22,855001.02,0,26.8,3.232,136.8870657,8.458,Bank Transfer,Maine,Winter,281,371.9599915,21-01-2011
22,799369.15,0,20.61,3.243,136.9706544,8.458,Venmo,New Hampshire,Summer,145,232.7599945,28-01-2011
22,946060.98,0,26.39,3.24,137.0542431,8.458,Debit Card,Kansas,Fall,112,227.9600067,04-02-2011
22,1009206.33,1,28.89,3.255,137.1378318,8.458,Cash,New Jersey,Spring,107,226.7599945,11-02-2011
22,975964.86,0,35.34,3.263,137.2511849,8.458,Bank Transfer,North Carolina,Spring,114,223.1600037,18-02-2011
22,911245.43,0,30.23,3.281,137.3764439,8.458,Bank Transfer,West Virginia,Winter,272,218.3600006,25-02-2011
22,997353.15,0,33.52,3.437,137.5017028,8.458,Credit Card,Kentucky,Spring,162,218.3600006,04-03-2011
22,944587.23,0,41.42,3.6,137.6269617,8.458,Venmo,California,Summer,149,196.7700043,11-03-2011
22,926427.12,0,43.38,3.634,137.7398929,8.458,PayPal,South Dakota,Fall,177,191.9700012,18-03-2011
22,933528.39,0,38.77,3.624,137.8478929,8.458,PayPal,California,Fall,223,189,25-03-2011
22,951588.37,0,36.04,3.638,137.9558929,8.252,Credit Card,Connecticut,Winter,246,170,01-04-2011
22,969046.69,0,44.42,3.72,138.0638929,8.252,Bank Transfer,Idaho,Winter,109,122.8399963,08-04-2011
22,1008557.04,0,48.88,3.823,138.1646952,8.252,Venmo,North Dakota,Fall,265,158.3500061,15-04-2011
22,1152781.9,0,47.76,3.919,138.2475036,8.252,Venmo,Michigan,Summer,292,474.9500122,22-04-2011
22,926133.8,0,57.2,3.988,138.3303119,8.252,Cash,Missouri,Spring,218,419.9599915,29-04-2011
22,1032076.06,0,53.63,4.078,138.4131202,8.252,Debit Card,California,Winter,185,299.9500122,06-05-2011
22,1001558.74,0,57.71,4.095,138.4959286,8.252,Debit Card,Delaware,Spring,262,293.9500122,13-05-2011
22,970307.83,0,58.56,4.101,138.587106,8.252,PayPal,Alabama,Fall,220,290.9500122,20-05-2011
22,1021568.34,0,62.59,4.034,138.6782834,8.252,PayPal,New Hampshire,Spring,293,287.9500122,27-05-2011
22,1125169.92,0,70.09,3.973,138.7694608,8.252,PayPal,New York,Spring,167,272.9500122,03-06-2011
22,1060868.49,0,69.53,3.924,138.8606382,8.252,Debit Card,Oregon,Winter,103,269.9599915,10-06-2011
22,1042454.61,0,63.97,3.873,139.0028333,8.252,Debit Card,Massachusetts,Winter,126,239.9600067,17-06-2011
22,1012584.2,0,68.53,3.851,139.1832917,8.252,PayPal,Utah,Winter,183,250,24-06-2011
22,1077491.68,0,70.8,3.815,139.36375,8.023,Venmo,New Hampshire,Summer,229,188.9499969,01-07-2011
22,1017050.65,0,74.22,3.784,139.5442083,8.023,Debit Card,Illinois,Spring,188,181.9499969,08-07-2011
22,961953.57,0,75.2,3.827,139.7006325,8.023,Bank Transfer,Alaska,Spring,238,212.5,15-07-2011
22,964683.8,0,77.79,3.882,139.7969712,8.023,Bank Transfer,Wyoming,Fall,180,159.9600067,22-07-2011
22,944958.69,0,75.32,3.898,139.8933099,8.023,Cash,Colorado,Spring,223,83.95999908,29-07-2011
22,983232.96,0,75.33,3.903,139.9896486,8.023,Credit Card,Vermont,Winter,194,99.95999908,05-08-2011
22,991779.2,0,74.69,3.88,140.0859873,8.023,Bank Transfer,Utah,Spring,298,479.9500122,12-08-2011
22,973004.91,0,71.3,3.82,140.1289205,8.023,PayPal,Illinois,Summer,154,419.9599915,19-08-2011
22,1181815.31,0,72.22,3.796,140.1629528,8.023,PayPal,Idaho,Spring,154,399.9599915,26-08-2011
22,912762.76,0,69.16,3.784,140.196985,8.023,Venmo,Nevada,Winter,149,296.9500122,02-09-2011
22,1004434.54,1,69.14,3.809,140.2310173,8.023,Venmo,Utah,Summer,196,290.9500122,09-09-2011
22,937420.65,0,68.08,3.809,140.2735,8.023,Bank Transfer,North Carolina,Spring,202,272.9500122,16-09-2011
22,899834.75,0,62.36,3.758,140.32725,8.023,Bank Transfer,Arkansas,Spring,169,263.9599915,23-09-2011
22,953314.16,0,69.78,3.684,140.381,8.023,Cash,North Carolina,Fall,148,251.9600067,30-09-2011
22,993436.67,0,56.44,3.633,140.43475,7.706,Bank Transfer,Texas,Summer,136,227.5,07-10-2011
22,944337.32,0,62.63,3.583,140.4784194,7.706,Credit Card,Nevada,Winter,138,225,14-10-2011
22,981567.22,0,59.3,3.618,140.4616048,7.706,Bank Transfer,Utah,Fall,271,202.4600067,21-10-2011
22,1099351.68,0,49.31,3.604,140.4447903,7.706,Cash,Pennsylvania,Summer,193,248.9600067,28-10-2011
22,1106575.59,0,42.81,3.586,140.4279758,7.706,Cash,Georgia,Summer,271,148.5,04-11-2011
22,1051740.29,0,47.8,3.57,140.4111613,7.706,Venmo,Minnesota,Fall,233,494.9500122,11-11-2011
22,1007579.44,0,50.62,3.571,140.4127857,7.706,Bank Transfer,Kansas,Winter,155,472.4500122,18-11-2011
22,1535857.49,1,46.28,3.536,140.4217857,7.706,Bank Transfer,Delaware,Fall,186,439.9599915,25-11-2011
22,1167621.14,0,49.11,3.501,140.4307857,7.706,Bank Transfer,New Mexico,Summer,146,419.9599915,02-12-2011
22,1308967.44,0,45.35,3.47,140.4397857,7.706,Bank Transfer,Michigan,Fall,121,132.7599945,09-12-2011
22,1453153.33,0,39.11,3.445,140.4700795,7.706,Bank Transfer,Vermont,Winter,132,409.9599915,16-12-2011
22,1863195.68,0,39.83,3.413,140.528765,7.706,PayPal,Idaho,Summer,288,296.9500122,23-12-2011
22,982661.14,1,36.28,3.402,140.5874505,7.706,Cash,South Dakota,Summer,188,296.9500122,30-12-2011
22,895358.2,0,34.61,3.439,140.6461359,7.503,Bank Transfer,Illinois,Winter,259,296.9500122,06-01-2012
22,855437.57,0,39,3.523,140.7048214,7.503,Debit Card,Georgia,Summer,175,296.9500122,13-01-2012
22,897027.44,0,29.16,3.542,140.8086118,7.503,Debit Card,Oregon,Fall,209,293.9500122,20-01-2012
22,786459.23,0,35.68,3.568,140.9124021,7.503,PayPal,Alabama,Winter,144,290.9500122,27-01-2012
22,958487.75,0,40.58,3.633,141.0161924,7.503,Credit Card,Hawaii,Winter,285,284.9500122,03-02-2012
22,1034448.07,1,35.68,3.655,141.1199827,7.503,PayPal,Oregon,Fall,134,272.9500122,10-02-2012
22,1004749.41,0,36.25,3.703,141.2140357,7.503,Bank Transfer,Illinois,Winter,236,269.9599915,17-02-2012
22,912958.95,0,39,3.751,141.3007857,7.503,Bank Transfer,Texas,Fall,257,269.9599915,24-02-2012
22,974866.65,0,37.47,3.827,141.3875357,7.503,Debit Card,Kansas,Spring,113,269.9599915,02-03-2012
22,991127.01,0,41.72,3.876,141.4742857,7.503,Venmo,Texas,Fall,276,263.9599915,09-03-2012
22,966780.01,0,46.06,3.867,141.55478,7.503,Debit Card,Nebraska,Summer,164,263.9599915,16-03-2012
22,992774.4,0,54.68,3.889,141.6269332,7.503,Venmo,Arkansas,Spring,219,263.9599915,23-03-2012
22,965769.93,0,46.4,3.921,141.6990864,7.503,Bank Transfer,South Dakota,Fall,151,260.9599915,30-03-2012
22,1197489.66,0,46.38,3.957,141.7712396,7.671,Venmo,Montana,Spring,122,254.9600067,06-04-2012
22,939118.24,0,49.89,4.025,141.8433929,7.671,PayPal,Florida,Fall,150,248.9600067,13-04-2012
22,1000342.87,0,58.81,4.046,141.9015262,7.671,Debit Card,Virginia,Summer,265,199.9499969,20-04-2012
22,922539.94,0,51.42,4.023,141.9596595,7.671,Credit Card,Louisiana,Winter,179,250,27-04-2012
22,1005083.31,0,50.75,3.991,142.0177929,7.671,Debit Card,Louisiana,Fall,221,245,04-05-2012
22,997868.63,0,56.72,3.947,142.0759262,7.671,Venmo,Louisiana,Fall,139,242.5,11-05-2012
22,986612.02,0,61.9,3.899,142.0970115,7.671,Credit Card,Georgia,Fall,199,242.5,18-05-2012
22,1047297.38,0,62.39,3.85,142.1032776,7.671,Venmo,Iowa,Fall,101,240,25-05-2012
22,1102857.37,0,70.01,3.798,142.1095438,7.671,Cash,California,Summer,238,237.5,01-06-2012
22,1061134.37,0,61.71,3.746,142.1158099,7.671,Cash,Oregon,Spring,277,237.5,08-06-2012
22,1061219.19,0,66.56,3.683,142.1292548,7.671,Bank Transfer,Maine,Winter,259,237.5,15-06-2012
22,1112449.3,0,70.61,3.629,142.1606464,7.671,Credit Card,Louisiana,Winter,107,237.5,22-06-2012
22,1053881.78,0,70.99,3.577,142.1920381,7.671,Cash,Arkansas,Fall,186,232.5,29-06-2012
22,1097786.14,0,77.41,3.538,142.2234298,7.753,Venmo,Maryland,Summer,162,185.9499969,06-07-2012
22,971361.38,0,75.81,3.561,142.2548214,7.753,Venmo,Vermont,Summer,179,225,13-07-2012
22,991969.37,0,76.57,3.61,142.2337569,7.753,Bank Transfer,North Dakota,Fall,182,220,20-07-2012
22,925731.21,0,73.52,3.701,142.2126924,7.753,Cash,Michigan,Summer,110,173.9600067,27-07-2012
22,1007257.83,0,72.99,3.698,142.1916279,7.753,Cash,Arkansas,Spring,182,217.5,03-08-2012
22,973812.79,0,76.74,3.772,142.1705634,7.753,Bank Transfer,Kentucky,Spring,274,217.5,10-08-2012
22,981273.26,0,74.92,3.84,142.2157385,7.753,Venmo,Indiana,Spring,280,217.5,17-08-2012
22,1060906.75,0,70.42,3.874,142.3105933,7.753,Cash,Minnesota,Fall,115,212.5,24-08-2012
22,1022270.86,0,71.93,3.884,142.4054482,7.753,Bank Transfer,Louisiana,Spring,101,212.5,31-08-2012
22,996628.8,1,73.3,3.921,142.500303,7.753,Cash,Kentucky,Fall,188,167.9600067,07-09-2012
22,918049.28,0,66.42,3.988,142.5938833,7.753,Venmo,Georgia,Winter,146,165.9600067,14-09-2012
22,921612.53,0,63.38,4.056,142.6798167,7.753,Bank Transfer,Alaska,Summer,184,159.9600067,21-09-2012
22,976479.51,0,62.17,4.018,142.76575,7.753,Credit Card,Mississippi,Winter,206,200,28-09-2012
22,1009887.36,0,62.09,4.027,142.8516833,7.543,Venmo,Kansas,Winter,223,120,05-10-2012
22,1004039.84,0,54.18,4.029,142.9376167,7.543,Cash,Arizona,Summer,245,187.5,12-10-2012
22,978027.95,0,55.28,4,142.8633629,7.543,Debit Card,Maine,Spring,111,187.5,19-10-2012
22,1094422.69,0,57.58,3.917,142.7624113,7.543,PayPal,Texas,Spring,178,78.34999847,26-10-2012
23,1364721.58,0,15.25,2.788,131.5279032,5.892,PayPal,Virginia,Winter,113,148.75,05-02-2010
23,1380892.08,1,18.75,2.771,131.5866129,5.892,Credit Card,North Dakota,Winter,160,112.4599991,12-02-2010
23,1319588.04,0,26.7,2.747,131.637,5.892,Venmo,West Virginia,Fall,264,103.7099991,19-02-2010
23,1198709.65,0,32.68,2.753,131.686,5.892,Venmo,North Carolina,Winter,285,124.4599991,26-02-2010
23,1311175.93,0,33.15,2.766,131.735,5.892,Bank Transfer,Georgia,Spring,167,287.9500122,05-03-2010
23,1408082.96,0,36.07,2.805,131.784,5.892,Bank Transfer,New Mexico,Fall,140,479.9500122,12-03-2010
23,1229008.32,0,43.01,2.834,131.8242903,5.892,PayPal,North Carolina,Fall,259,474.9500122,19-03-2010
23,1310701.8,0,38.59,2.831,131.863129,5.892,Venmo,Alabama,Fall,257,449.9599915,26-03-2010
23,1556627.62,0,40.5,2.826,131.9019677,5.435,Cash,Connecticut,Winter,138,125.9599991,02-04-2010
23,1264434.7,0,56.82,2.849,131.9408065,5.435,Cash,Montana,Fall,124,434.9599915,09-04-2010
23,1288823.72,0,44.25,2.885,131.9809,5.435,Cash,Montana,Winter,222,434.9599915,16-04-2010
23,1315023.08,0,46.4,2.895,132.0226667,5.435,Debit Card,Maine,Fall,270,434.9599915,23-04-2010
23,1259414.52,0,45.47,2.935,132.0644333,5.435,Credit Card,Mississippi,Winter,112,127.5,30-04-2010
23,1365552.28,0,61.04,2.981,132.1062,5.435,Bank Transfer,Louisiana,Winter,205,419.9599915,07-05-2010
23,1303055.09,0,45.33,2.983,132.152129,5.435,Cash,Nebraska,Fall,146,409.9599915,14-05-2010
23,1327424.28,0,57.94,2.961,132.2230323,5.435,Cash,Massachusetts,Winter,143,409.9599915,21-05-2010
23,1571158.56,0,69.26,2.906,132.2939355,5.435,Bank Transfer,Wisconsin,Winter,169,399.9599915,28-05-2010
23,1514435.51,0,64.94,2.857,132.3648387,5.435,Cash,Nebraska,Summer,106,293.9500122,04-06-2010
23,1439432.06,0,58.35,2.83,132.4357419,5.435,Credit Card,Arizona,Winter,120,287.9500122,11-06-2010
